ID,PROPERTY_ID,NUM_REVIEWS,LAST_REVIEW_DATE,AVG_REVIEWS_PER_MONTH
22778,18442569,1,2017-06-24 00:00:00.0000000,4.0000000000000001E-2
22779,18443902,6,2017-08-12 00:00:00.0000000,0.23000000000000001
22780,18444575,12,2019-01-01 00:00:00.0000000,0.46999999999999997
22781,18445522,5,2019-06-01 00:00:00.0000000,0.22
22782,18447712,0,,
22783,18448376,0,,
22784,18448446,1,2018-04-30 00:00:00.0000000,7.0000000000000007E-2
22785,18448516,6,2018-05-05 00:00:00.0000000,0.23000000000000001
22786,18448556,9,2018-05-07 00:00:00.0000000,0.34999999999999998
22787,18449942,0,,
22788,18449954,62,2019-06-20 00:00:00.0000000,2.3799999999999999
22789,18450009,3,2018-05-13 00:00:00.0000000,0.12
22790,18450143,62,2019-05-19 00:00:00.0000000,2.3700000000000001
22791,18450490,1,2017-07-31 00:00:00.0000000,4.0000000000000001E-2
22792,18455236,29,2019-06-23 00:00:00.0000000,1.1000000000000001
22793,18455830,42,2019-05-20 00:00:00.0000000,1.6200000000000001
22794,18456751,1,2017-10-08 00:00:00.0000000,5.0000000000000003E-2
22795,18456975,0,,
22796,18457273,4,2017-05-29 00:00:00.0000000,0.14999999999999999
22797,18458323,15,2017-12-18 00:00:00.0000000,0.57999999999999996
22798,18459547,1,2019-06-11 00:00:00.0000000,1
22799,18459948,9,2018-08-21 00:00:00.0000000,0.34999999999999998
22800,18460119,85,2019-06-30 00:00:00.0000000,3.2799999999999998
22801,18460679,16,2019-06-24 00:00:00.0000000,0.60999999999999999
22802,18460756,100,2019-06-23 00:00:00.0000000,4.0300000000000002
22803,18461296,12,2017-07-01 00:00:00.0000000,0.45000000000000001
22804,18461891,0,,
22805,18462291,40,2019-06-30 00:00:00.0000000,1.51
22806,18462681,17,2018-11-05 00:00:00.0000000,0.71999999999999997
22807,18462718,79,2019-06-18 00:00:00.0000000,3.1499999999999999
22808,18463609,77,2019-06-21 00:00:00.0000000,2.96
22809,18470545,39,2019-05-03 00:00:00.0000000,1.53
22810,18471232,28,2019-06-24 00:00:00.0000000,1.9199999999999999
22811,18471276,4,2017-06-09 00:00:00.0000000,0.14999999999999999
22812,18471556,4,2017-09-25 00:00:00.0000000,0.14999999999999999
22813,18471815,0,,
22814,18472494,67,2019-06-22 00:00:00.0000000,2.6600000000000001
22815,18472524,8,2017-06-18 00:00:00.0000000,0.29999999999999999
22816,18473439,126,2019-07-05 00:00:00.0000000,4.8200000000000003
22817,18475187,10,2019-01-02 00:00:00.0000000,0.42999999999999999
22818,18476474,136,2019-07-02 00:00:00.0000000,5.1299999999999999
22819,18476851,43,2019-06-13 00:00:00.0000000,1.6499999999999999
22820,18477009,5,2017-08-28 00:00:00.0000000,0.19
22821,18477226,11,2017-10-15 00:00:00.0000000,0.42999999999999999
22822,18477519,1,2018-03-01 00:00:00.0000000,5.9999999999999998E-2
22823,18481196,12,2019-03-06 00:00:00.0000000,0.59999999999999998
22824,18484597,1,2017-05-23 00:00:00.0000000,4.0000000000000001E-2
22825,18485393,0,,
22826,18485487,1,2017-05-25 00:00:00.0000000,4.0000000000000001E-2
22827,18485922,2,2019-01-02 00:00:00.0000000,0.11
22828,18486698,9,2017-07-03 00:00:00.0000000,0.34000000000000002
22829,18486868,21,2019-05-08 00:00:00.0000000,0.81000000000000005
22830,18487817,0,,
22831,18488077,7,2017-06-01 00:00:00.0000000,0.26000000000000001
22832,18488335,35,2019-06-23 00:00:00.0000000,1.3600000000000001
22833,18488833,14,2019-03-24 00:00:00.0000000,0.53000000000000003
22834,18489366,21,2019-06-29 00:00:00.0000000,3.73
22835,18489843,3,2017-09-03 00:00:00.0000000,0.12
22836,18490141,43,2019-06-12 00:00:00.0000000,1.6799999999999999
22837,18491689,0,,
22838,18493375,8,2019-01-01 00:00:00.0000000,0.35999999999999999
22839,18496255,8,2019-03-29 00:00:00.0000000,0.34000000000000002
22840,18496331,5,2019-05-11 00:00:00.0000000,0.20000000000000001
22841,18496902,1,2017-05-08 00:00:00.0000000,4.0000000000000001E-2
22842,18498466,20,2019-06-09 00:00:00.0000000,0.76000000000000001
22843,18499050,60,2019-06-26 00:00:00.0000000,2.29
22844,18499074,11,2019-06-30 00:00:00.0000000,0.90000000000000002
22845,18500556,0,,
22846,18500972,0,,
22847,18502246,21,2019-05-19 00:00:00.0000000,0.82999999999999996
22848,18503701,88,2019-06-22 00:00:00.0000000,3.3599999999999999
22849,18503779,11,2017-08-18 00:00:00.0000000,0.41999999999999998
22850,18503789,8,2019-03-01 00:00:00.0000000,0.32000000000000001
22851,18504151,41,2019-06-22 00:00:00.0000000,1.5600000000000001
22852,18504631,11,2018-10-03 00:00:00.0000000,0.44
22853,18505453,7,2017-05-28 00:00:00.0000000,0.26000000000000001
22854,18505594,104,2019-03-29 00:00:00.0000000,4
22855,18506292,46,2019-06-18 00:00:00.0000000,1.78
22856,18506359,34,2019-06-14 00:00:00.0000000,1.3100000000000001
22857,18506841,89,2019-07-02 00:00:00.0000000,3.4100000000000001
22858,18507671,0,,
22859,18507990,30,2019-01-01 00:00:00.0000000,1.23
22860,18508209,22,2019-06-25 00:00:00.0000000,1.1799999999999999
22861,18508470,71,2019-07-02 00:00:00.0000000,2.71
22862,18508959,32,2019-06-16 00:00:00.0000000,1.25
22863,18510340,5,2019-04-07 00:00:00.0000000,0.19
22864,18515889,4,2019-01-02 00:00:00.0000000,0.17000000000000001
22865,18516072,0,,
22866,18516103,1,2017-05-19 00:00:00.0000000,4.0000000000000001E-2
22867,18517584,0,,
22868,18518678,2,2017-06-10 00:00:00.0000000,8.0000000000000002E-2
22869,18519818,12,2019-06-23 00:00:00.0000000,0.46999999999999997
22870,18520516,11,2019-06-09 00:00:00.0000000,0.44
22871,18521860,67,2019-07-02 00:00:00.0000000,2.8799999999999999
22872,18522181,54,2019-06-24 00:00:00.0000000,2.1499999999999999
22873,18522547,30,2019-06-17 00:00:00.0000000,1.1299999999999999
22874,18523182,17,2019-05-26 00:00:00.0000000,0.65000000000000002
22875,18523629,0,,
22876,18523918,57,2019-06-27 00:00:00.0000000,7.04
22877,18525915,2,2019-03-03 00:00:00.0000000,0.34999999999999998
22878,18526162,91,2019-06-21 00:00:00.0000000,3.48
22879,18527060,6,2019-04-30 00:00:00.0000000,0.32000000000000001
22880,18527437,3,2018-01-03 00:00:00.0000000,0.12
22881,18535402,86,2019-06-20 00:00:00.0000000,4.1900000000000004
22882,18540170,107,2019-06-14 00:00:00.0000000,4.1200000000000001
22883,18540856,18,2018-07-07 00:00:00.0000000,0.68999999999999995
22884,18541736,1,2017-06-11 00:00:00.0000000,4.0000000000000001E-2
22885,18542490,61,2019-07-01 00:00:00.0000000,2.5899999999999999
22886,18543045,29,2019-06-07 00:00:00.0000000,1.1399999999999999
22887,18543400,47,2019-05-19 00:00:00.0000000,1.8100000000000001
22888,18544441,4,2017-05-24 00:00:00.0000000,0.14999999999999999
22889,18546552,1,2017-05-22 00:00:00.0000000,4.0000000000000001E-2
22890,18546787,36,2019-06-07 00:00:00.0000000,1.3600000000000001
22891,18547076,0,,
22892,18547663,0,,
22893,18548112,69,2019-06-04 00:00:00.0000000,2.6200000000000001
22894,18548561,7,2018-04-08 00:00:00.0000000,0.27000000000000002
22895,18549136,2,2017-06-11 00:00:00.0000000,8.0000000000000002E-2
22896,18549222,69,2019-07-01 00:00:00.0000000,2.6499999999999999
22897,18550111,2,2019-01-01 00:00:00.0000000,8.9999999999999997E-2
22898,18550366,2,2017-05-20 00:00:00.0000000,8.0000000000000002E-2
22899,18550867,81,2019-06-26 00:00:00.0000000,3.1699999999999999
22900,18550947,10,2018-12-29 00:00:00.0000000,0.38
22901,18551084,13,2019-01-01 00:00:00.0000000,0.48999999999999999
22902,18551196,1,2017-05-21 00:00:00.0000000,4.0000000000000001E-2
22903,18559902,16,2019-05-16 00:00:00.0000000,0.64000000000000001
22904,18560104,13,2019-06-23 00:00:00.0000000,0.51000000000000001
22905,18560569,17,2019-04-07 00:00:00.0000000,0.65000000000000002
22906,18560625,1,2017-12-31 00:00:00.0000000,5.0000000000000003E-2
22907,18561200,65,2018-09-28 00:00:00.0000000,2.4700000000000002
22908,18561365,3,2017-08-06 00:00:00.0000000,0.12
22909,18561618,68,2019-06-22 00:00:00.0000000,2.6000000000000001
22910,18561753,4,2017-12-10 00:00:00.0000000,0.16
22911,18562269,3,2019-05-28 00:00:00.0000000,0.47999999999999998
22912,18563383,0,,
22913,18564694,62,2019-06-24 00:00:00.0000000,2.3799999999999999
22914,18565097,10,2017-08-28 00:00:00.0000000,0.38
22915,18565588,3,2018-09-03 00:00:00.0000000,0.13
22916,18565752,148,2019-06-23 00:00:00.0000000,5.5899999999999999
22917,18566324,4,2018-07-04 00:00:00.0000000,0.14999999999999999
22918,18566623,68,2019-07-01 00:00:00.0000000,2.6899999999999999
22919,18566802,1,2017-06-05 00:00:00.0000000,4.0000000000000001E-2
22920,18568023,0,,
22921,18568171,54,2019-04-30 00:00:00.0000000,2.1499999999999999
22922,18568551,0,,
22923,18569142,0,,
22924,18569279,17,2019-05-15 00:00:00.0000000,0.70999999999999996
22925,18569422,52,2018-11-05 00:00:00.0000000,1.99
22926,18570075,52,2019-06-09 00:00:00.0000000,1.99
22927,18570121,0,,
22928,18571803,26,2019-05-29 00:00:00.0000000,1.3200000000000001
22929,18572271,5,2018-05-28 00:00:00.0000000,0.20999999999999999
22930,18573121,2,2018-11-17 00:00:00.0000000,0.10000000000000001
22931,18577672,1,2017-05-25 00:00:00.0000000,4.0000000000000001E-2
22932,18577989,4,2017-05-29 00:00:00.0000000,0.14999999999999999
22933,18579416,3,2017-11-25 00:00:00.0000000,0.12
22934,18579690,16,2018-07-12 00:00:00.0000000,0.62
22935,18582592,2,2017-08-13 00:00:00.0000000,8.0000000000000002E-2
22936,18582792,146,2019-06-24 00:00:00.0000000,5.5700000000000003
22937,18583072,6,2018-05-10 00:00:00.0000000,0.23999999999999999
22938,18583467,93,2019-07-07 00:00:00.0000000,3.5899999999999999
22939,18583921,6,2017-09-14 00:00:00.0000000,0.23999999999999999
22940,18584089,4,2017-05-19 00:00:00.0000000,0.14999999999999999
22941,18584180,24,2019-06-08 00:00:00.0000000,1.1200000000000001
22942,18584411,0,,
22943,18584742,100,2019-06-23 00:00:00.0000000,3.8599999999999999
22944,18585458,108,2019-06-29 00:00:00.0000000,4.1799999999999997
22945,18585546,0,,
22946,18585784,2,2017-05-31 00:00:00.0000000,8.0000000000000002E-2
22947,18586018,117,2019-07-02 00:00:00.0000000,4.4400000000000004
22948,18586787,0,,
22949,18586873,18,2019-06-02 00:00:00.0000000,0.69999999999999996
22950,18587083,4,2018-12-31 00:00:00.0000000,0.14999999999999999
22951,18591642,1,2017-06-23 00:00:00.0000000,4.0000000000000001E-2
22952,18592160,24,2019-07-06 00:00:00.0000000,0.91000000000000003
22953,18593138,46,2019-06-23 00:00:00.0000000,1.9099999999999999
22954,18595831,31,2019-07-07 00:00:00.0000000,1.2
22955,18596194,1,2017-05-29 00:00:00.0000000,4.0000000000000001E-2
22956,18596197,3,2019-06-08 00:00:00.0000000,0.45000000000000001
22957,18596546,9,2018-08-01 00:00:00.0000000,0.37
22958,18596772,8,2018-11-18 00:00:00.0000000,0.31
22959,18597408,2,2017-05-12 00:00:00.0000000,8.0000000000000002E-2
22960,18597754,2,2017-07-14 00:00:00.0000000,8.0000000000000002E-2
22961,18597908,13,2019-04-29 00:00:00.0000000,0.56000000000000005
22962,18599156,3,2018-06-02 00:00:00.0000000,0.14000000000000001
22963,18599224,0,,
22964,18599296,126,2019-04-02 00:00:00.0000000,4.7800000000000002
22965,18599352,4,2019-05-13 00:00:00.0000000,0.17000000000000001
22966,18600659,1,2018-09-03 00:00:00.0000000,0.10000000000000001
22967,18601353,116,2019-06-21 00:00:00.0000000,4.4699999999999998
22968,18602201,3,2017-09-19 00:00:00.0000000,0.12
22969,18605919,6,2018-07-22 00:00:00.0000000,0.23999999999999999
22970,18606237,37,2019-07-05 00:00:00.0000000,1.5600000000000001
22971,18609316,28,2019-05-08 00:00:00.0000000,1.0700000000000001
22972,18609555,0,,
22973,18610314,5,2019-07-03 00:00:00.0000000,0.19
22974,18610539,10,2018-12-09 00:00:00.0000000,0.39000000000000001
22975,18610543,2,2017-05-29 00:00:00.0000000,8.0000000000000002E-2
22976,18610544,0,,
22977,18610554,0,,
22978,18611347,0,,
22979,18611605,80,2019-06-02 00:00:00.0000000,3.1000000000000001
22980,18611872,80,2019-07-02 00:00:00.0000000,3.1099999999999999
22981,18612291,0,,
22982,18612722,7,2018-04-29 00:00:00.0000000,0.28000000000000003
22983,18612788,0,,
22984,18612976,26,2019-06-18 00:00:00.0000000,1
22985,18613550,8,2017-11-01 00:00:00.0000000,0.31
22986,18613981,98,2019-06-23 00:00:00.0000000,3.7999999999999998
22987,18614596,5,2018-06-14 00:00:00.0000000,0.19
22988,18615054,35,2019-06-08 00:00:00.0000000,1.3600000000000001
22989,18615497,1,2017-06-03 00:00:00.0000000,4.0000000000000001E-2
22990,18615898,8,2019-05-31 00:00:00.0000000,2.0899999999999999
22991,18615903,69,2019-07-05 00:00:00.0000000,2.6299999999999999
22992,18615964,5,2019-02-19 00:00:00.0000000,0.27000000000000002
22993,18616208,0,,
22994,18616217,24,2019-06-28 00:00:00.0000000,0.94999999999999996
22995,18616234,11,2017-07-15 00:00:00.0000000,0.41999999999999998
22996,18616809,1,2017-06-07 00:00:00.0000000,4.0000000000000001E-2
22997,18617060,0,,
22998,18617195,19,2019-06-21 00:00:00.0000000,0.72999999999999998
22999,18617676,19,2019-06-29 00:00:00.0000000,0.72999999999999998
23000,18619857,15,2019-06-28 00:00:00.0000000,0.67000000000000004
23001,18624243,1,2017-10-16 00:00:00.0000000,5.0000000000000003E-2
23002,18625919,145,2019-06-21 00:00:00.0000000,5.8399999999999999
23003,18626606,10,2018-05-14 00:00:00.0000000,0.42999999999999999
23004,18628912,20,2019-01-01 00:00:00.0000000,0.77000000000000002
23005,18629326,0,,
23006,18629621,0,,
23007,18630660,5,2017-08-23 00:00:00.0000000,0.19
23008,18632197,13,2018-09-16 00:00:00.0000000,0.55000000000000004
23009,18632502,69,2019-07-01 00:00:00.0000000,2.6600000000000001
23010,18632582,12,2018-10-07 00:00:00.0000000,0.46000000000000002
23011,18634847,19,2019-06-05 00:00:00.0000000,0.76000000000000001
23012,18635370,0,,
23013,18635942,89,2019-06-22 00:00:00.0000000,3.4300000000000002
23014,18636030,0,,
23015,18636622,3,2017-12-02 00:00:00.0000000,0.13
23016,18637270,8,2019-03-30 00:00:00.0000000,0.31
23017,18637912,73,2019-06-29 00:00:00.0000000,3.0899999999999999
23018,18638015,2,2018-06-11 00:00:00.0000000,8.0000000000000002E-2
23019,18638573,27,2019-06-15 00:00:00.0000000,1.03
23020,18638985,9,2019-05-12 00:00:00.0000000,0.40000000000000002
23021,18645286,0,,
23022,18646075,4,2018-09-10 00:00:00.0000000,0.17000000000000001
23023,18646653,32,2019-05-27 00:00:00.0000000,1.22
23024,18647180,1,2017-05-22 00:00:00.0000000,4.0000000000000001E-2
23025,18647217,103,2019-06-17 00:00:00.0000000,3.9300000000000002
23026,18647731,9,2018-11-05 00:00:00.0000000,0.34999999999999998
23027,18648243,41,2019-04-01 00:00:00.0000000,1.5700000000000001
23028,18648360,3,2017-07-16 00:00:00.0000000,0.12
23029,18648591,0,,
23030,18649105,17,2019-04-23 00:00:00.0000000,0.65000000000000002
23031,18649351,44,2019-05-08 00:00:00.0000000,2.1899999999999999
23032,18649806,27,2019-07-02 00:00:00.0000000,1.03
23033,18649822,68,2019-07-02 00:00:00.0000000,2.6699999999999999
23034,18650087,78,2019-07-07 00:00:00.0000000,3
23035,18650569,96,2019-06-15 00:00:00.0000000,3.8199999999999998
23036,18652220,32,2019-06-23 00:00:00.0000000,1.25
23037,18652544,0,,
23038,18655599,2,2017-08-29 00:00:00.0000000,8.0000000000000002E-2
23039,18655815,1,2017-08-24 00:00:00.0000000,4.0000000000000001E-2
23040,18655886,0,,
23041,18655992,0,,
23042,18656413,3,2017-06-04 00:00:00.0000000,0.12
23043,18656661,12,2017-07-30 00:00:00.0000000,0.46000000000000002
23044,18657209,3,2017-08-27 00:00:00.0000000,0.12
23045,18662619,8,2018-11-30 00:00:00.0000000,0.32000000000000001
23046,18662664,21,2018-03-18 00:00:00.0000000,0.81000000000000005
23047,18662841,0,,
23048,18664875,4,2019-04-26 00:00:00.0000000,0.17000000000000001
23049,18666583,0,,
23050,18666975,22,2019-06-02 00:00:00.0000000,0.84999999999999998
23051,18667184,4,2018-05-06 00:00:00.0000000,0.17000000000000001
23052,18667956,22,2019-07-01 00:00:00.0000000,0.84999999999999998
23053,18668037,0,,
23054,18668571,15,2019-06-23 00:00:00.0000000,0.58999999999999997
23055,18668594,0,,
23056,18669019,0,,
23057,18669496,25,2019-07-06 00:00:00.0000000,1.03
23058,18669801,3,2017-05-30 00:00:00.0000000,0.12
23059,18670480,0,,
23060,18671835,141,2019-07-05 00:00:00.0000000,10.19
23061,18672921,2,2017-06-12 00:00:00.0000000,8.0000000000000002E-2
23062,18673613,7,2018-03-11 00:00:00.0000000,0.27000000000000002
23063,18674105,2,2017-06-21 00:00:00.0000000,8.0000000000000002E-2
23064,18675061,5,2017-07-04 00:00:00.0000000,0.19
23065,18675083,0,,
23066,18675215,14,2018-09-22 00:00:00.0000000,0.57999999999999996
23067,18675599,11,2017-09-20 00:00:00.0000000,0.41999999999999998
23068,18676837,65,2019-06-30 00:00:00.0000000,2.9199999999999999
23069,18680331,2,2018-01-21 00:00:00.0000000,8.0000000000000002E-2
23070,18682735,0,,
23071,18682763,0,,
23072,18683699,24,2017-12-11 00:00:00.0000000,0.92000000000000004
23073,18683879,3,2019-02-02 00:00:00.0000000,0.20000000000000001
23074,18685854,0,,
23075,18686269,0,,
23076,18686390,13,2018-01-01 00:00:00.0000000,0.5
23077,18686501,0,,
23078,18686508,5,2018-05-13 00:00:00.0000000,0.19
23079,18686817,5,2017-09-29 00:00:00.0000000,0.19
23080,18688150,51,2019-07-05 00:00:00.0000000,2.2599999999999998
23081,18689454,17,2019-05-25 00:00:00.0000000,0.66000000000000003
23082,18689588,6,2018-08-18 00:00:00.0000000,0.23999999999999999
23083,18690466,49,2019-05-26 00:00:00.0000000,1.95
23084,18690651,0,,
23085,18690921,166,2019-06-21 00:00:00.0000000,6.3700000000000001
23086,18691084,1,2017-12-24 00:00:00.0000000,5.0000000000000003E-2
23087,18691204,3,2018-08-26 00:00:00.0000000,0.28000000000000003
23088,18691948,4,2019-04-22 00:00:00.0000000,0.14999999999999999
23089,18692028,94,2019-06-23 00:00:00.0000000,3.6699999999999999
23090,18692321,0,,
23091,18695104,28,2017-11-11 00:00:00.0000000,1.0700000000000001
23092,18699576,2,2017-07-23 00:00:00.0000000,8.0000000000000002E-2
23093,18700004,0,,
23094,18701095,19,2018-07-06 00:00:00.0000000,0.72999999999999998
23095,18702075,5,2017-06-03 00:00:00.0000000,0.19
23096,18704012,3,2017-10-15 00:00:00.0000000,0.14000000000000001
23097,18704413,80,2019-06-28 00:00:00.0000000,3.1400000000000001
23098,18704805,1,2018-05-06 00:00:00.0000000,7.0000000000000007E-2
23099,18705087,36,2019-06-20 00:00:00.0000000,1.3999999999999999
23100,18706173,59,2019-07-06 00:00:00.0000000,2.4199999999999999
23101,18706845,29,2018-02-02 00:00:00.0000000,1.1299999999999999
23102,18706893,0,,
23103,18707214,3,2017-08-11 00:00:00.0000000,0.12
23104,18707698,2,2017-06-04 00:00:00.0000000,8.0000000000000002E-2
23105,18715285,49,2019-05-29 00:00:00.0000000,1.9399999999999999
23106,18716289,7,2018-08-20 00:00:00.0000000,0.28999999999999998
23107,18716439,6,2018-04-14 00:00:00.0000000,0.23999999999999999
23108,18716602,2,2018-11-01 00:00:00.0000000,0.19
23109,18716795,8,2018-08-01 00:00:00.0000000,0.31
23110,18718070,0,,
23111,18718195,48,2019-06-20 00:00:00.0000000,1.8600000000000001
23112,18719129,46,2019-06-10 00:00:00.0000000,1.77
23113,18719477,0,,
23114,18719526,41,2019-01-02 00:00:00.0000000,1.6299999999999999
23115,18719602,1,2017-07-30 00:00:00.0000000,4.0000000000000001E-2
23116,18719762,22,2019-06-23 00:00:00.0000000,0.93000000000000005
23117,18721027,2,2017-07-05 00:00:00.0000000,8.0000000000000002E-2
23118,18721061,0,,
23119,18721209,39,2019-07-01 00:00:00.0000000,1.5700000000000001
23120,18721341,70,2019-06-22 00:00:00.0000000,2.79
23121,18721845,3,2017-05-28 00:00:00.0000000,0.12
23122,18722146,2,2017-09-12 00:00:00.0000000,8.0000000000000002E-2
23123,18722657,1,2017-05-21 00:00:00.0000000,4.0000000000000001E-2
23124,18723095,5,2017-10-06 00:00:00.0000000,0.19
23125,18728915,3,2018-11-25 00:00:00.0000000,0.12
23126,18728971,2,2017-06-12 00:00:00.0000000,8.0000000000000002E-2
23127,18729143,111,2019-06-22 00:00:00.0000000,4.2599999999999998
23128,18729447,9,2018-12-21 00:00:00.0000000,0.35999999999999999
23129,18729461,5,2018-08-25 00:00:00.0000000,0.20000000000000001
23130,18729985,6,2019-03-23 00:00:00.0000000,0.27000000000000002
23131,18731029,8,2019-04-26 00:00:00.0000000,0.41999999999999998
23132,18731641,49,2019-07-02 00:00:00.0000000,1.9199999999999999
23133,18732648,16,2019-06-22 00:00:00.0000000,0.62
23134,18734125,2,2017-07-22 00:00:00.0000000,8.0000000000000002E-2
23135,18734225,2,2017-06-19 00:00:00.0000000,8.0000000000000002E-2
23136,18734320,14,2018-09-01 00:00:00.0000000,0.54000000000000004
23137,18734427,0,,
23138,18734568,7,2017-07-23 00:00:00.0000000,0.27000000000000002
23139,18735563,0,,
23140,18735631,29,2019-05-07 00:00:00.0000000,1.1200000000000001
23141,18735653,14,2018-12-17 00:00:00.0000000,0.55000000000000004
23142,18736267,4,2018-11-12 00:00:00.0000000,0.37
23143,18736436,7,2019-06-14 00:00:00.0000000,2.0800000000000001
23144,18736455,86,2019-07-07 00:00:00.0000000,3.3399999999999999
23145,18736484,61,2019-03-25 00:00:00.0000000,2.3599999999999999
23146,18736642,0,,
23147,18737053,21,2019-06-01 00:00:00.0000000,0.81000000000000005
23148,18737220,7,2019-06-14 00:00:00.0000000,0.80000000000000004
23149,18737235,11,2019-05-28 00:00:00.0000000,1.22
23150,18737594,2,2018-09-28 00:00:00.0000000,0.19
23151,18738138,19,2019-06-21 00:00:00.0000000,0.72999999999999998
23152,18745141,41,2019-06-14 00:00:00.0000000,1.5700000000000001
23153,18745314,2,2017-05-23 00:00:00.0000000,8.0000000000000002E-2
23154,18745487,0,,
23155,18745767,5,2018-07-16 00:00:00.0000000,0.19
23156,18746696,8,2017-12-30 00:00:00.0000000,0.31
23157,18747972,39,2018-12-27 00:00:00.0000000,1.5
23158,18748038,0,,
23159,18748170,3,2018-11-11 00:00:00.0000000,0.34000000000000002
23160,18750465,0,,
23161,18750505,8,2019-05-29 00:00:00.0000000,0.34000000000000002
23162,18750597,1,2018-01-06 00:00:00.0000000,5.0000000000000003E-2
23163,18751192,3,2018-06-12 00:00:00.0000000,0.13
23164,18751261,2,2018-08-22 00:00:00.0000000,8.9999999999999997E-2
23165,18751687,1,2019-03-24 00:00:00.0000000,0.28000000000000003
23166,18752307,51,2019-05-22 00:00:00.0000000,1.96
23167,18753406,17,2018-06-03 00:00:00.0000000,0.65000000000000002
23168,18753411,5,2017-06-23 00:00:00.0000000,0.20000000000000001
23169,18753645,140,2019-06-27 00:00:00.0000000,5.6100000000000003
23170,18755777,63,2019-05-27 00:00:00.0000000,2.4199999999999999
23171,18755951,0,,
23172,18756112,1,2017-09-22 00:00:00.0000000,5.0000000000000003E-2
23173,18758108,4,2017-09-04 00:00:00.0000000,0.14999999999999999
23174,18758370,88,2019-02-23 00:00:00.0000000,3.5299999999999998
23175,18758525,18,2018-09-07 00:00:00.0000000,0.71999999999999997
23176,18762619,0,,
23177,18763188,3,2019-06-22 00:00:00.0000000,0.27000000000000002
23178,18764827,2,2018-01-25 00:00:00.0000000,0.11
23179,18766576,18,2019-06-23 00:00:00.0000000,1.78
23180,18767695,2,2019-06-21 00:00:00.0000000,8.0000000000000002E-2
23181,18767961,53,2019-06-01 00:00:00.0000000,2.3300000000000001
23182,18768127,6,2018-05-18 00:00:00.0000000,0.27000000000000002
23183,18768741,3,2018-10-30 00:00:00.0000000,0.14000000000000001
23184,18768978,16,2018-11-27 00:00:00.0000000,0.69999999999999996
23185,18769363,1,2017-06-02 00:00:00.0000000,4.0000000000000001E-2
23186,18769652,9,2018-05-20 00:00:00.0000000,0.35999999999999999
23187,18770418,2,2019-03-31 00:00:00.0000000,8.9999999999999997E-2
23188,18771633,15,2019-02-05 00:00:00.0000000,0.62
23189,18772198,58,2019-06-09 00:00:00.0000000,2.6499999999999999
23190,18774244,0,,
23191,18776660,25,2018-12-30 00:00:00.0000000,0.95999999999999996
23192,18776908,35,2019-06-23 00:00:00.0000000,1.3999999999999999
23193,18776925,0,,
23194,18778024,91,2019-06-23 00:00:00.0000000,3.54
23195,18782064,0,,
23196,18782857,0,,
23197,18783614,37,2019-06-08 00:00:00.0000000,2.3500000000000001
23198,18785035,18,2019-04-23 00:00:00.0000000,0.77000000000000002
23199,18785349,31,2019-01-03 00:00:00.0000000,1.1899999999999999
23200,18787858,1,2019-05-16 00:00:00.0000000,0.56000000000000005
23201,18787950,9,2019-01-02 00:00:00.0000000,0.34999999999999998
23202,18789373,10,2019-05-15 00:00:00.0000000,0.39000000000000001
23203,18789421,96,2019-07-02 00:00:00.0000000,3.8700000000000001
23204,18790004,5,2019-01-06 00:00:00.0000000,0.23999999999999999
23205,18790512,5,2017-09-19 00:00:00.0000000,0.19
23206,18791570,70,2019-06-20 00:00:00.0000000,2.8199999999999998
23207,18792188,9,2018-09-17 00:00:00.0000000,0.35999999999999999
23208,18792285,0,,
23209,18792703,1,2017-12-10 00:00:00.0000000,5.0000000000000003E-2
23210,18793151,2,2018-01-01 00:00:00.0000000,8.0000000000000002E-2
23211,18793633,28,2019-07-07 00:00:00.0000000,1.1499999999999999
23212,18793901,14,2018-10-28 00:00:00.0000000,0.62
23213,18794243,49,2019-04-20 00:00:00.0000000,1.8999999999999999
23214,18794627,6,2017-09-14 00:00:00.0000000,0.23999999999999999
23215,18794680,17,2019-05-24 00:00:00.0000000,1.21
23216,18794754,1,2017-06-11 00:00:00.0000000,4.0000000000000001E-2
23217,18794969,56,2018-12-17 00:00:00.0000000,2.21
23218,18795229,89,2019-06-23 00:00:00.0000000,3.4199999999999999
23219,18795447,112,2019-06-30 00:00:00.0000000,4.6500000000000004
23220,18795448,0,,
23221,18795534,1,2017-08-06 00:00:00.0000000,4.0000000000000001E-2
23222,18802366,24,2018-06-25 00:00:00.0000000,0.93000000000000005
23223,18803064,96,2019-06-24 00:00:00.0000000,3.7000000000000002
23224,18803219,0,,
23225,18805588,2,2018-10-13 00:00:00.0000000,0.19
23226,18806061,0,,
23227,18806323,48,2019-06-30 00:00:00.0000000,1.9299999999999999
23228,18808260,3,2017-07-30 00:00:00.0000000,0.12
23229,18809063,42,2019-06-21 00:00:00.0000000,1.71
23230,18811187,0,,
23231,18811240,6,2018-08-16 00:00:00.0000000,0.25
23232,18811557,6,2018-12-31 00:00:00.0000000,0.42999999999999999
23233,18812046,23,2018-11-25 00:00:00.0000000,1
23234,18812153,4,2019-02-06 00:00:00.0000000,0.17999999999999999
23235,18812330,69,2019-06-22 00:00:00.0000000,3.04
23236,18812670,0,,
23237,18813227,83,2019-06-16 00:00:00.0000000,3.2799999999999998
23238,18817404,1,2018-04-26 00:00:00.0000000,7.0000000000000007E-2
23239,18820068,0,,
